"","q","M","s1","s2","s3","s4","s5","s6","log.lik"
"1",5.00062498904932,0.227522775293801,0,0.0694509517109526,0.2,0.395356593132997,0.785877200662882,1,6386.06222315132
"2",5.00062425772567,0.227430387112515,0,0.069507728366822,0.2004004004004,0.395592608768528,0.786239513306304,1,6386.03885964551
"3",5.00062397115896,0.227338351386892,0,0.0695646864892874,0.200800800800801,0.395826587123686,0.786609555580472,1,6386.01595861566
"4",5.00062995353673,0.22724642288073,0,0.0696283573576185,0.201201201201201,0.396064838804635,0.786966685763137,1,6385.99351899714
"5",5.00062990745613,0.227153757293713,0,0.0696836467697736,0.201601601601602,0.396295465499604,0.78734495311092,1,6385.97153580287
"6",5.00063566522785,0.22705813463934,0,0.0697490415654229,0.202002002002002,0.396545482990334,0.787719207056304,1,6385.95001030766
"7",5.00063430883588,0.226967626491422,0,0.0698015947575111,0.202402402402402,0.396770152022886,0.788083922941058,1,6385.92893560202
"8",5.00063926416965,0.226868503962597,0,0.0698682435879999,0.202802802802803,0.397059643378513,0.788508180094942,1,6385.90831677043
"9",5.00063737514505,0.226778773446309,0,0.0699212763461878,0.203203203203203,0.397274937436421,0.788860678292516,1,6385.888141083
"10",5.00063542847236,0.226688985837869,0,0.0699751460871551,0.203603603603604,0.397495812907514,0.789215454844253,1,6385.86841276104
"11",5.00063335952373,0.226599189132711,0,0.0700295628464386,0.204004004004004,0.397719886945318,0.789571176364592,1,6385.84912918887
"12",5.00063110177671,0.226509429950148,0,0.0700843142012665,0.204404404404404,0.397945847486261,0.789926891197356,1,6385.83028798084
"13",5.00062859754504,0.226419730951142,0,0.0701392523758967,0.204804804804805,0.398173066168777,0.790281938480278,1,6385.81188685937
"14",5.0006330482794,0.226329672706572,0,0.0701944453937488,0.205205205205205,0.398405870134607,0.790652018745016,1,6385.79392411842
"15",5.00063115581155,0.2262417794379,0,0.0702486747504304,0.205605605605606,0.398625670013863,0.790996572156387,1,6385.77639649855
"16",5.00062920751324,0.226153933367164,0,0.0703029417119534,0.206006006006006,0.398846103021457,0.791340448616916,1,6385.7593026397
"17",5.00062719029009,0.226066119167318,0,0.0703572506495458,0.206406406406406,0.399067003275232,0.791683492031991,1,6385.74264038454
"18",5.00062508914558,0.225978278588552,0,0.0704116424737922,0.206806806806807,0.399288404751225,0.792025811966928,1,6385.72640758821
"19",5.00062288767993,0.225890301569075,0,0.0704662025731172,0.207207207207207,0.399510528918478,0.79236781563151,1,6385.71060209722
"20",5.00062056642143,0.225802015181731,0,0.0705210675415635,0.207607607607608,0.399733789680639,0.792710259281542,1,6385.6952217288
"21",5.00061810133955,0.225713170755809,0,0.070576424368313,0.208008008008008,0.399958807565038,0.793054312391449,1,6385.68026425517
"22",5.00061546593126,0.225623435745698,0,0.0706324857357375,0.208408408408408,0.400186414590129,0.793401643604342,1,6385.66572740432
"23",5.00061265376133,0.225532448591568,0,0.0706894023996904,0.208808808808809,0.400417583544797,0.7937545866887,1,6385.65160889885
"24",5.00060977298527,0.225440216723844,0,0.0707470976472167,0.209209209209209,0.400653087536259,0.794116441471706,1,6385.63790654499
