"","q","M","s1","s2","s3","s4","s5","s6","log.lik"
"1",5.0011206919745,0.257822462228503,0,0.0529846085581956,0.169105819890129,0.2,0.669709052370144,1,6422.34328870008
"2",5.00111781797602,0.257715762135071,0,0.0530261504075515,0.1692475593671,0.200500500500501,0.670055503211286,1,6422.09809758735
"3",5.00111714011066,0.257610626355934,0,0.0530755176959397,0.16938671286966,0.201001001001001,0.670416719180323,1,6421.85424286165
"4",5.00111657055199,0.257504984646792,0,0.0531252401815395,0.169527374399592,0.201501501501502,0.670780316918705,1,6421.61171480984
"5",5.00111285683457,0.257396403862573,0,0.0531766339832716,0.169666789952253,0.202002002002002,0.671130255882397,1,6421.37050585309
"6",5.00111268285426,0.257291068847445,0,0.0532263767575893,0.169805209969616,0.202502502502503,0.671489795150865,1,6421.13060865788
"7",5.00111199181238,0.25718529138573,0,0.053276395055866,0.169944045571821,0.203003003003003,0.671848276621826,1,6420.89201591251
"8",5.0011112326866,0.257079824835317,0,0.0533262696484222,0.170082667360845,0.203503503503504,0.672206504388642,1,6420.65472027424
"9",5.00111032280831,0.2569747250068,0,0.0533759795087305,0.170221081846908,0.204004004004004,0.672564558264956,1,6420.41871450536
"10",5.00110926506603,0.256869968739201,0,0.0534255508189766,0.17035932730953,0.204504504504505,0.672922438094345,1,6420.18399144199
"11",5.00110811337143,0.256765476825136,0,0.0534750478216716,0.170497461683554,0.205005005005005,0.673280123018088,1,6419.95054398938
"12",5.00110692866692,0.256661165116938,0,0.053524530400269,0.170635535148975,0.205505505505506,0.673637615764557,1,6419.71836510723
"13",5.00110575030026,0.256557008708045,0,0.0535740139378475,0.170773575747502,0.206006006006006,0.673994941091557,1,6419.48744779707
"14",5.00110460246496,0.25645303583834,0,0.053623477792753,0.170911606089512,0.206506506506507,0.674352115624085,1,6419.25778510456
"15",5.00110352675254,0.256349284061157,0,0.0536728954857085,0.171049650721064,0.207007007007007,0.674709129333901,1,6419.02937012852
"16",5.00110262982637,0.256245795729685,0,0.0537222402065511,0.171187722395281,0.207507507507508,0.675065968351846,1,6418.80219602518
"17",5.00110211851137,0.256142555283158,0,0.0537714915624907,0.171325812417563,0.208008008008008,0.675422608269437,1,6418.57625601258
"18",5.00110214302802,0.256039300338826,0,0.0538207642911237,0.171463858307485,0.208508508508509,0.675778838194365,1,6418.35154337661
"19",5.00124415592624,0.255937433268945,0,0.0538704873303477,0.171599998908358,0.209009009009009,0.676132166901518,1,6418.12805990675
"20",5.00124800980993,0.255835340157857,0,0.0539221609508329,0.17173581876431,0.20950950950951,0.676489924524408,1,6417.90578268507
"21",5.00124427218906,0.255733062873647,0,0.0539731612712833,0.171872760203886,0.21001001001001,0.676847963687598,1,6417.6847123863
"22",5.00123705213332,0.255629807263506,0,0.0540228676121128,0.172011700436276,0.210510510510511,0.677205862943949,1,6417.46484232092
"23",5.00123049131564,0.255526229723052,0,0.0540716787951509,0.172150661622693,0.211011011011011,0.677561842194973,1,6417.24616636635
"24",5.00122457347178,0.255422578509993,0,0.0541201031759744,0.172289247421587,0.211511511511512,0.677916025048861,1,6417.02867826609
"25",5.00129690861966,0.25531740593886,0,0.0541662281700953,0.172431348522497,0.212012012012012,0.67826462626671,1,6416.81237593806
"26",5.00129571745858,0.255215450236512,0,0.0542154702543879,0.17256691305534,0.212512512512513,0.678618346273367,1,6416.59724504637
"27",5.00129725923512,0.255112234636174,0,0.0542692336795931,0.172707213204052,0.213013013013013,0.678981614858666,1,6416.38328408441
"28",5.00129952160316,0.255006668551614,0,0.0543215836668422,0.17284526247859,0.213513513513514,0.679340899665571,1,6416.1704855919
"29",5.00130112839822,0.254904030326827,0,0.0543702887583682,0.172981127070244,0.214014014014014,0.679691958267737,1,6415.95884254125
"30",5.00130271994641,0.254802757527324,0,0.0544171967828135,0.173118602849326,0.214514514514515,0.680045680396513,1,6415.74834929518
"31",5.00130383692284,0.254701611489156,0,0.0544651840660776,0.173254760200732,0.215015015015015,0.6803969210469,1,6415.53900040186
"32",5.001304870264,0.254600377189962,0,0.054513494705183,0.173391466646867,0.215515515515516,0.680749299716926,1,6415.33078960863
