"","q","M","s1","s2","s3","s4","s5","s6","log.lik"
"1",5.00174666576149,0.273772399545204,0,0.0445642065936221,0.143625331360006,0.276906783695697,0.575603535422429,0.5,6489.60111983216
"2",5.00175223622935,0.273706755216213,0,0.0445903732496817,0.143704940235604,0.277037851189353,0.575841540169102,0.500500500500501,6489.38405359359
"3",5.00175783622415,0.273640641743334,0,0.0446166801911287,0.143784790540024,0.277169236176921,0.576080273779019,0.501001001001001,6489.16738264027
"4",5.00176346235227,0.273574111846809,0,0.0446431694496802,0.143864841870523,0.277300893098454,0.576319779096352,0.501501501501502,6488.95110609989
"5",5.00176910360917,0.273507247716902,0,0.0446698768544612,0.143945061398131,0.277432754749716,0.576560024622186,0.502002002002002,6488.73522310361
"6",5.00177475331913,0.273440143472308,0,0.0446968497456934,0.144025432851986,0.27756474315145,0.576800944131281,0.502502502502503,6488.51973278654
"7",5.00178771539268,0.273360568678474,0,0.044730446194898,0.144113055300966,0.277718082127572,0.577024928484091,0.503003003003003,6488.30463767838
"8",5.00179264710914,0.273296932256194,0,0.0447562826782911,0.144190494048967,0.277844103859814,0.577266213273171,0.503503503503503,6488.08992910986
"9",5.0017976566859,0.273232925171362,0,0.0447818132282141,0.144268550624246,0.277969229777689,0.577508500622327,0.504004004004004,6487.87561050951
"10",5.00180311425425,0.273168413185058,0,0.0448075831182779,0.14434798883637,0.278095930115006,0.57775244044019,0.504504504504504,6487.66168128118
"11",5.00180900631149,0.273103653510393,0,0.0448341910864717,0.144427798752155,0.278226620305988,0.577996470548945,0.505005005005005,6487.44814063604
"12",5.00181773384809,0.27303449487903,0,0.0448650937784714,0.144515488473458,0.278373297492922,0.578228208712725,0.505505505505506,6487.23498940073
"13",5.00193133142135,0.272882731998612,0,0.0449210703211591,0.144687010146456,0.278689893487616,0.57916005379634,0.506006006006006,6487.02238993428
"14",5.0019362181713,0.272832984325128,0,0.0449432720530081,0.144747211469414,0.278791432223387,0.579284765810065,0.506506506506507,6486.80995876257
"15",5.0019410779583,0.272783427009177,0,0.0449652251487979,0.144807723358653,0.278892640920698,0.579409250612593,0.507007007007007,6486.59792128783
"16",5.00194591162875,0.272734036826774,0,0.0449869311231474,0.144868558737487,0.278993533093124,0.579533618743147,0.507507507507508,6486.38627668093
"17",5.00195072035485,0.272684792291505,0,0.0450083920669753,0.144929730019374,0.2790941213188,0.579657981987928,0.508008008008008,6486.17502409117
"18",5.00195550499259,0.272635673622946,0,0.0450296105662042,0.144991249333396,0.2791944174868,0.579782453260969,0.508508508508508,6485.96416264599
"19",5.00196026649285,0.272586662666305,0,0.0450505896385437,0.145053128722154,0.279294433052292,0.579907146573103,0.509009009009009,6485.75369145085
"20",5.00196500600637,0.272537742782439,0,0.0450713326865444,0.145115380286216,0.279394179289665,0.58003217714897,0.509509509509509,6485.54360958913
"21",5.00196972431531,0.272488898710969,0,0.0450918434681523,0.145178016287141,0.279493667543634,0.58015766158125,0.51001001001001,6485.33391612215
"22",5.00197442233518,0.272440116414088,0,0.0451121260827692,0.145241049217516,0.279592909460511,0.580283717980236,0.510510510510511,6485.12461008909
"23",5.00197910131284,0.272391382923063,0,0.0451321849648625,0.145304491795338,0.279691917247962,0.580410466259624,0.511011011011011,6484.91569050703
"24",5.00198376183537,0.272342686182256,0,0.0451520248843743,0.145368356924116,0.27979070391862,0.580538028353074,0.511511511511512,6484.70715637077
"25",5.00198840507696,0.272294014910571,0,0.0451716509469655,0.145432657585286,0.27988928355466,0.580666528513252,0.512012012012012,6484.49900665281
"26",5.00199303211328,0.272245358474049,0,0.0451910685903833,0.145497406702452,0.279987671559573,0.580796093514546,0.512512512512513,6484.29124030312
"27",5.00190936045407,0.272056445174813,0,0.045273885823973,0.145701931679135,0.280376705962712,0.581866970977243,0.513013013013013,6484.08357476138
"28",5.00191581251432,0.271991620870185,0,0.0453011391695386,0.145780692549963,0.28051005595854,0.582106179258691,0.513513513513513,6483.87650060463
"29",5.00192235012035,0.271926507155494,0,0.0453284237996174,0.145859564685851,0.280643719991189,0.582345309400936,0.514014014014014,6483.66979919057
"30",5.00192908322506,0.271860953349574,0,0.0453559088653351,0.145938564947726,0.280777936894925,0.582584062636025,0.514514514514514,6483.46346973535
"31",5.00193601006881,0.271795033787092,0,0.0453836676771566,0.146017620206062,0.280912900210372,0.582822050162025,0.515015015015015,6483.25751144414
"32",5.00194303689792,0.27172901507875,0,0.0454116059853797,0.146096635933643,0.281048631052785,0.583059111193738,0.515515515515516,6483.0519234894
"33",5.00195005275014,0.271663191101675,0,0.0454395395981397,0.14617554377313,0.281184907055422,0.583295451093239,0.516016016016016,6482.84670500957
"34",5.0019569815128,0.271597757796858,0,0.0454673153436853,0.14625429981391,0.28132134333855,0.583531480068854,0.516516516516517,6482.64185513009
"35",5.0019637897553,0.271532791773072,0,0.0454948609526104,0.146332874028085,0.281457539144021,0.583767592496014,0.517017017017017,6482.43737298697
"36",5.00197047226716,0.271468285399314,0,0.045522170780815,0.14641124730396,0.281593176898122,0.584004060255819,0.517517517517518,6482.23325773762
"37",5.00197703807556,0.271404187981939,0,0.0455492747663527,0.146489409383035,0.281728051079967,0.584241027807209,0.518018018018018,6482.02950856066
"38",5.00198350021661,0.271340433739691,0,0.0455762153269087,0.146567355295914,0.281862057021842,0.584478545087168,0.518518518518518,6481.82612465146
"39",5.00198987244684,0.271276956219765,0,0.0456030354598647,0.14664508266496,0.281995168408715,0.584716600991903,0.519019019019019,6481.62310521784
"40",5.00199616652523,0.271213693991944,0,0.0456297742322299,0.146722591393142,0.28212741676157,0.584955147433721,0.519519519519519,6481.42044947674
"41",5.00200239300255,0.271150591828441,0,0.045656465896928,0.146799885456188,0.282258876197343,0.58519411495291,0.52002002002002,6481.21815665148
"42",5.00200856139746,0.271087599877242,0,0.0456831403977194,0.146876975908936,0.282389653030106,0.585433422861322,0.520520520520521,6481.01622596912
"43",5.00201468114699,0.271024672079288,0,0.0457098242123593,0.146953884488931,0.282519878914398,0.585672986187411,0.521021021021021,6480.8146566578
"44",5.00213482041245,0.270954849805279,0,0.0457390048716027,0.14704599186656,0.282649429167953,0.585919662055558,0.521521521521522,6480.61345491265
"45",5.00214231383659,0.270892963838054,0,0.0457652835307508,0.147124725466263,0.282778207990114,0.586184978359505,0.522022022022022,6480.41260632138
"46",5.00214731486228,0.270831559003299,0,0.0457933701257192,0.147198022254808,0.282899503264961,0.586424696998649,0.522522522522523,6480.2121169257
"47",5.00215227039028,0.270768612891259,0,0.0458184221580031,0.147270774517188,0.283035801946278,0.586641653290672,0.523023023023023,6480.01198387853
"48",5.00215757864426,0.270703674180521,0,0.0458460821521757,0.147350841763043,0.283175940162584,0.586878597871791,0.523523523523523,6479.81220945073
"49",5.00216204469367,0.270637352926671,0,0.0458741732886737,0.147433405038555,0.283317268696941,0.587114285234597,0.524024024024024,6479.61279174619
"50",5.00216590766298,0.270571945295285,0,0.0459017274140809,0.147514700413831,0.283455346999402,0.587350063339481,0.524524524524524,6479.4137298277
"51",5.00216921634915,0.270508145533418,0,0.0459287821852241,0.147593600226203,0.28358814753564,0.587587286099078,0.525025025025025,6479.21502272765
"52",5.00217393167203,0.270444913829888,0,0.0459567303052122,0.147671563463929,0.283723213445151,0.587834129521695,0.525525525525526,6479.01667024521
"53",5.00217668478036,0.270382620718102,0,0.0459827771922319,0.147747884802974,0.283849412132843,0.588068462444253,0.526026026026026,6478.81867054126
"54",5.00218077637264,0.270319116935812,0,0.046010816418613,0.147827728076813,0.283985144305702,0.588312186334647,0.526526526526527,6478.62102427506
"55",5.00218368451496,0.270252174525106,0,0.0460394790877002,0.147910757327496,0.284124241134145,0.588546318691626,0.527027027027027,6478.42372992487
"56",5.00218757271487,0.27018424253172,0,0.0460681385073203,0.147996773745345,0.28427305031015,0.588786161480975,0.527527527527528,6478.22678746247
"57",5.00218939046845,0.270117086383091,0,0.0460981019322235,0.14808012739224,0.284412631318717,0.589014812367438,0.528028028028028,6478.03019573406
"58",5.00219341109789,0.270047742355254,0,0.0461280183565048,0.148168976689786,0.284565730014351,0.589251284027242,0.528528528528528,6477.83395548803
"59",5.00219729035311,0.269977813333358,0,0.0461577681079089,0.14825925489971,0.284720385032482,0.589489076592795,0.529029029029029,6477.63806557046
"60",5.00219884315557,0.269918354377252,0,0.0461875522649634,0.148327470399847,0.284848881250011,0.589697232302674,0.529529529529529,6477.44252022807
"61",5.00220268853687,0.269851364143868,0,0.0462173455508553,0.148412067411203,0.28499726617326,0.589928316947876,0.53003003003003,6477.24732588681
"62",5.00220644064662,0.269784676811319,0,0.046246986165469,0.148496104017207,0.285144473410565,0.590159694933115,0.530530530530531,6477.05247851741
"63",5.00220534229636,0.26973607983486,0,0.0462678844925069,0.148541750214724,0.285253531162898,0.59037298979746,0.531031031031031,6476.85796498011
"64",5.00220192601691,0.269685844780867,0,0.0462843503526878,0.148601760699709,0.285361883063976,0.590613430765971,0.531531531531532,6476.66379612364
"65",5.0022056536975,0.269622874605582,0,0.0463113196111083,0.148679634269589,0.285500379526641,0.59084402512412,0.532032032032032,6476.46998061088
"66",5.00220929299202,0.269559973504391,0,0.0463382504446187,0.148757611746355,0.285638304715865,0.591075071812198,0.532532532532533,6476.27650870413
"67",5.00221286079038,0.269497128081807,0,0.0463651600539642,0.148835690928666,0.285775707579095,0.591306552138266,0.533033033033033,6476.08337963967
"68",5.00220679808152,0.269439397127599,0,0.0463839589459143,0.14891188334276,0.285870263616607,0.591570631052328,0.533533533533533,6475.89058197576
"69",5.00221005451046,0.269376778028988,0,0.0464105965184433,0.148990010129462,0.28600352766818,0.591804930778148,0.534034034034034,6475.69813526967
"70",5.00221326954449,0.269314140524627,0,0.0464372956377432,0.149068213750257,0.286136483548471,0.59203944097791,0.534534534534534,6475.50602918783
"71",5.00221645011412,0.269251479342665,0,0.046464058060325,0.149146475503386,0.286269180789983,0.592274118661584,0.535035035035035,6475.31426299999
"72",5.0022049031568,0.269189298889658,0,0.0465014440960721,0.149238823568125,0.286355112185362,0.592540454773126,0.535535535535536,6475.12283245619
"73",5.00220771208523,0.26912725920913,0,0.0465293960249954,0.149317976758444,0.286486925120573,0.592776785749511,0.536036036036036,6474.93174413894
"74",5.00221043965232,0.269065363791514,0,0.046557381646987,0.149397227485096,0.286618778522708,0.593013227687416,0.536536536536537,6474.74099363478
"75",5.00221307319867,0.269003586443704,0,0.0465853944560308,0.149476529199975,0.286750664754321,0.593249714516837,0.537037037037037,6474.5505802218
"76",5.00221560311104,0.268941794227587,0,0.0466134092398467,0.149555807997603,0.28688268687756,0.59348618817693,0.537537537537538,6474.3605031373
"77",5.00221802729165,0.268879647222756,0,0.0466413512477514,0.149634962677695,0.287015172513592,0.593722655850062,0.538038038038038,6474.17076151464
"78",5.00222035583442,0.268816441088962,0,0.0466690324041333,0.149713875868429,0.28714879191164,0.593959353638466,0.538538538538539,6473.98135429908
"79",5.00222261634593,0.268750976546841,0,0.0466960557627591,0.149792449573072,0.287284461521941,0.594197058072263,0.539039039039039,6473.79228030073
"80",5.00222486975276,0.268682014635873,0,0.0467218517210887,0.149870692200646,0.287422415199771,0.594437104298572,0.539539539539539,6473.60353889419
